ADIDU,no_corr,gr0,gr1,gr2,gr3,gr4,gr5,gr6,gr7,gr8,gr9
24780121,0,2,6,167,171,91,87,56,46,20,8
24780122,0,2,4,107,92,55,66,61,44,35,11
24780123,0,1,2,71,74,33,35,31,24,13,4
24780124,0,1,0,52,52,26,27,26,16,11,3
24780125,0,1,2,68,80,42,35,33,35,20,6
24780126,0,0,3,55,68,44,45,46,33,27,10
24780127,0,1,2,65,76,48,39,40,35,24,7
24780128,0,0,1,50,58,37,30,31,27,19,5
24780129,0,0,2,82,95,59,58,60,43,34,14
24780130,0,0,5,81,110,64,58,77,55,52,14
24780131,0,1,3,64,87,50,48,61,45,43,11
24780132,0,0,3,116,102,87,64,65,69,57,18
24780133,0,1,2,67,77,49,59,58,33,38,16
24780135,0,3,3,89,127,82,78,84,85,50,16
24780136,0,3,5,87,113,72,62,70,50,45,21
24780138,0,3,5,76,98,62,54,60,42,39,18
24780139,0,2,10,124,158,99,88,90,50,39,12
24780140,0,1,6,72,92,58,51,52,29,22,7
24780141,0,1,8,95,121,76,68,69,39,30,10
24780142,0,1,5,68,86,54,48,49,28,21,7
24780143,0,1,4,53,67,42,37,38,21,16,5
24780144,0,1,6,75,95,60,53,55,31,23,8
24780145,0,1,8,96,122,77,69,70,40,31,10
24780146,0,2,3,88,106,75,71,78,45,32,6
24780147,0,0,2,84,92,67,48,52,32,30,1
24780148,0,0,2,59,64,42,47,42,33,17,6
24780149,0,0,0,60,79,59,48,57,22,18,6
24780150,0,0,1,93,97,58,63,45,21,18,9
24780151,0,0,4,84,89,55,47,51,17,20,8
24780152,0,0,2,68,65,56,31,39,25,11,6
24780153,0,1,1,67,63,38,40,27,20,14,3
24780154,0,0,0,67,60,39,34,34,18,15,6
24780155,0,0,3,86,69,45,40,35,26,30,4
24780156,0,2,4,108,145,108,83,75,70,37,6
24780157,0,0,2,83,87,58,47,57,48,34,9
24780158,0,1,4,41,51,41,29,39,22,16,3
24780159,0,0,5,72,77,53,57,33,22,18,5
24780160,0,2,6,59,82,50,67,58,33,21,7
24780161,0,1,6,66,91,71,77,71,48,40,11
24780162,0,1,5,53,69,55,48,53,31,24,8
24780163,0,1,4,60,85,60,63,66,45,40,13
24780164,0,2,5,85,120,82,84,89,62,55,19
24780165,0,5,3,66,81,48,49,51,43,29,9
24780166,0,1,2,57,55,45,36,45,41,32,22
24780167,0,0,2,33,36,26,23,26,23,19,11
24780168,0,2,4,62,82,59,56,56,44,44,15
24780169,0,0,2,46,52,33,34,42,27,34,12
24780170,0,0,2,48,54,34,35,44,28,35,13
24780171,0,0,3,68,100,74,64,67,44,58,23
24780172,0,1,6,69,88,55,49,50,28,21,7
24780173,0,3,8,109,137,116,89,89,60,42,15
24780174,0,2,5,65,82,69,53,53,35,25,9
24780175,0,2,6,85,107,90,70,70,46,32,12
24780176,0,2,6,74,92,78,60,61,41,28,10
24780177,0,2,4,65,84,60,48,50,37,23,13
24780178,0,2,6,28,31,32,25,26,18,7,3
24790084,0,0,0,0,0,0,0,0,0,0,0
24790089,0,0,2,40,47,35,31,51,35,43,17
24790090,0,0,3,42,51,43,41,46,32,43,14
24790091,0,0,2,66,72,46,48,52,45,37,13
24790092,0,0,2,50,54,35,36,39,34,28,10
24790093,0,0,2,61,66,43,44,48,42,34,12
24790094,0,0,1,42,46,30,31,33,29,23,9
24790095,0,0,1,24,26,17,18,19,17,14,5
24790096,0,1,3,102,111,72,75,80,70,57,21
24790097,0,0,2,49,53,35,36,39,34,27,10
24790098,0,0,3,79,102,66,60,76,60,58,18
24790099,0,0,2,36,47,30,28,35,27,27,8
24790100,0,0,2,55,71,46,42,53,42,41,12
24790101,0,0,1,24,31,20,18,23,18,18,5
24790102,0,0,2,41,50,33,30,38,30,30,9
24790104,0,0,4,82,109,47,69,63,80,70,29
24790105,0,1,6,37,46,36,42,37,38,40,19
24790106,0,0,4,96,111,79,79,77,66,68,21
24790107,0,0,2,93,70,66,63,82,84,70,43
24790108,0,0,1,27,26,21,20,22,22,27,10
24790109,0,1,3,68,75,47,44,55,49,52,22
24790110,0,0,4,60,72,36,42,37,46,40,20
24790111,0,0,1,64,77,50,58,50,56,57,26
24790112,0,0,2,49,59,37,42,44,37,25,11
24790113,0,0,1,61,67,45,40,48,40,36,19
24790114,0,0,1,56,62,41,35,46,37,34,18
24790115,0,0,2,79,81,56,50,62,54,45,24
24790116,0,1,4,110,111,76,67,87,77,59,33
24790117,0,0,1,65,68,39,48,48,30,27,8
24790118,0,0,6,63,72,36,34,34,24,25,6
24790119,0,0,3,57,67,50,48,24,24,18,7
24790120,0,0,1,45,51,34,29,19,22,16,8
24790121,0,0,2,59,71,36,32,27,14,13,9
24790122,0,0,2,88,79,55,41,43,34,30,13
24790123,0,1,2,49,55,40,43,41,33,20,13
24790124,0,0,3,71,48,42,25,16,24,9,10
24790125,0,0,1,34,36,24,23,24,24,22,10
24790126,0,1,3,159,163,113,108,116,114,112,47
24790127,0,0,2,63,56,46,44,49,46,60,22
24790128,0,0,0,38,44,28,30,32,36,29,14
24790129,0,0,0,43,49,31,33,35,40,32,16
24790130,0,0,0,37,43,27,29,31,35,28,14
24790131,0,0,0,51,59,37,40,42,48,39,19
24790132,0,0,0,35,40,25,27,29,32,26,13
24790133,0,1,1,75,86,53,58,63,70,58,26
24790134,0,0,1,74,79,52,40,72,60,67,26
24790135,0,0,1,49,69,44,41,50,55,57,43
24790138,0,0,0,46,61,53,46,50,51,64,18
24790140,0,0,1,34,45,28,29,29,32,35,13
24790141,0,0,3,55,63,38,43,47,42,38,17
24790142,0,0,2,48,56,34,38,41,37,34,15
24790143,0,0,5,104,121,73,81,89,80,73,31
24790144,0,0,2,43,49,30,33,37,33,30,13
24790145,0,1,4,59,70,42,47,51,45,41,18
24790146,0,0,2,51,60,39,45,42,31,44,15
24790147,0,0,2,69,75,49,50,54,47,39,14
24790148,0,2,2,55,61,39,40,44,37,31,12
24790149,0,0,2,44,51,39,34,55,39,48,18
24790150,0,0,3,64,62,50,57,55,48,46,15
24790151,0,0,2,58,56,46,39,38,36,26,9
24790152,0,0,1,54,67,46,40,35,32,21,12
24790153,0,0,3,46,44,39,31,21,21,17,16
24790154,0,0,1,45,40,26,31,25,17,15,9
24790155,0,0,1,50,47,44,37,41,52,52,23
24790156,0,0,1,52,49,46,39,43,55,54,23
24790157,0,0,1,57,54,50,43,47,61,58,25
24790158,0,0,3,42,50,42,41,45,32,43,13
24790160,0,0,0,1,1,1,1,1,1,1,1
24790163,0,1,3,60,79,50,51,50,55,60,23
24800051,0,0,2,49,58,63,44,54,44,45,18
24800052,0,0,3,52,60,43,33,53,37,36,19
24800053,0,1,1,38,58,41,37,39,40,34,16
24800054,0,2,4,61,68,49,51,58,46,35,16
24800055,0,0,3,68,88,66,55,55,54,45,35
24800056,0,0,3,97,97,66,64,76,53,44,16
24800057,0,0,2,48,48,33,31,38,26,22,8
24800058,0,0,2,59,59,41,39,47,32,27,10
24800059,0,0,3,78,78,53,51,61,42,35,13
24800060,0,0,2,54,54,37,35,42,29,24,9
24800061,0,0,2,65,65,44,42,52,35,29,11
24800062,0,1,2,43,44,30,30,35,25,21,6
24800063,0,1,3,81,73,58,55,58,41,36,20
24800064,0,1,2,63,57,46,43,46,32,28,15
24800065,0,1,2,63,57,45,43,45,32,28,15
24800066,0,1,4,88,80,63,60,64,46,39,22
24800067,0,0,2,63,69,50,50,53,40,32,13
24800068,0,0,2,70,76,55,55,58,43,35,14
24800069,0,0,2,49,50,33,35,37,28,22,11
24800070,0,1,5,148,153,99,106,112,86,67,35
24800071,0,0,2,55,57,37,40,41,32,25,13
24800072,0,0,2,72,74,48,52,54,42,33,17
24800073,0,0,2,59,61,39,42,44,34,27,14
24800074,0,0,2,60,62,40,43,45,35,27,14
24800075,0,1,3,91,94,61,66,69,53,41,22
24800076,0,1,4,70,84,51,66,63,61,55,21
24800077,0,0,2,62,64,41,44,47,36,28,14
24800078,0,5,3,72,75,52,57,66,50,37,10
24800079,0,2,2,37,38,27,29,34,26,19,5
24800080,0,4,5,99,102,72,77,89,68,51,14
24800081,0,4,10,145,160,118,122,136,109,81,39
24800082,0,0,5,130,124,101,104,99,91,66,44
24800083,0,1,3,37,34,38,66,39,47,47,16
24800084,0,0,3,96,110,80,89,91,102,90,45
24800085,0,2,3,67,66,57,45,68,55,54,20
24800086,0,0,1,54,63,45,52,53,58,52,25
24800087,0,0,4,60,74,56,46,45,38,30,6
24800088,0,0,3,39,48,36,30,29,25,20,4
24800089,0,0,3,36,43,33,27,27,22,18,4
24800090,0,1,2,50,73,51,46,51,49,43,20
24800091,0,0,1,42,60,47,47,51,40,45,8
24810001,0,1,1,61,57,53,34,40,37,31,10
24810002,0,0,2,33,38,24,25,30,27,17,6
24810003,0,0,2,38,52,34,35,36,26,25,12
24810004,0,0,2,49,37,24,35,36,27,19,5
24810005,0,0,2,56,57,29,34,36,36,29,7
24810006,0,0,2,53,53,33,26,25,35,20,8
24810007,0,0,1,63,58,37,36,33,24,31,11
24810008,0,1,11,210,211,146,127,123,73,57,13
24810009,0,0,3,84,75,54,52,53,34,24,4
24810010,0,0,5,82,69,40,42,43,35,18,7
24810011,0,0,1,45,52,31,41,43,43,32,17
24810012,0,1,6,49,47,23,44,30,21,16,5
24810013,0,0,2,96,77,55,38,49,35,27,3
24810014,0,0,2,84,69,42,43,46,33,30,11
24810015,0,1,2,95,80,55,52,41,34,29,8
24810016,0,1,0,44,51,29,34,32,21,17,7
24810017,0,0,4,105,85,58,61,48,48,46,9
24810018,0,0,7,87,104,49,55,43,43,25,10
24810019,0,0,2,66,70,38,44,35,57,20,10
24810020,0,0,1,69,64,40,41,35,29,26,1
24810021,0,2,1,43,51,40,37,38,28,22,7
24810022,0,0,5,99,99,62,62,63,47,41,13
24810023,0,1,4,52,60,32,33,54,34,28,13
24810024,0,2,3,156,130,76,72,87,51,43,15
24810026,0,0,2,100,112,80,86,77,52,44,15
24810027,0,0,1,46,41,44,27,32,32,21,7
24810028,0,0,3,48,46,36,34,38,26,20,5
24810029,0,0,4,91,73,67,43,61,49,37,14
24810030,0,2,9,110,119,80,66,74,69,51,31
24810031,0,0,2,83,79,39,46,39,36,20,4
24810032,0,0,5,205,225,116,136,124,72,58,16
24810033,0,0,9,195,203,110,127,109,89,50,28
24810034,0,0,4,77,70,41,49,45,36,31,6
24810035,1,1,4,119,101,59,61,73,45,43,9
24810036,0,0,1,78,71,43,48,56,54,25,9
24810037,0,0,10,207,213,123,115,128,86,59,24
24810038,0,0,4,95,95,68,87,87,81,82,25
24810039,0,0,2,172,175,113,102,112,77,57,16
24810040,0,0,2,82,71,55,40,59,48,19,8
24810041,0,1,15,226,220,134,156,131,88,44,7
24810042,0,2,4,111,97,83,69,75,55,58,16
24810043,1,0,3,81,90,58,54,37,36,36,9
24810044,0,0,2,60,74,50,51,67,44,28,13
24810045,0,0,3,44,51,27,31,29,27,17,9
24810047,0,0,2,67,61,44,44,48,41,30,8
24810048,0,0,2,55,66,59,52,34,39,41,10
24810049,0,0,2,55,49,39,40,29,29,24,4
24810050,0,0,0,60,53,27,31,32,21,17,5
24810051,0,0,3,78,82,57,58,52,43,32,10
24810052,0,0,5,66,59,46,50,34,30,22,13
24810053,0,0,0,87,74,62,44,69,41,36,19
24810054,0,0,4,41,53,42,39,43,42,24,8
24810055,0,0,3,52,59,40,29,49,19,23,2
24810056,0,0,2,70,70,60,50,56,34,30,5
24810057,0,0,4,28,29,22,30,20,15,11,6
24810058,0,0,2,66,51,38,53,37,34,29,1
24810059,0,0,6,58,64,50,46,51,47,31,7
24810060,0,0,3,47,36,35,28,25,25,17,7
24810061,0,0,1,58,46,36,40,27,24,18,10
24810062,1,0,2,58,71,49,39,36,24,24,8
24810063,0,0,1,40,53,28,33,39,34,21,7
24810065,0,0,0,39,58,36,34,32,32,24,7
24810066,0,0,0,41,37,27,34,40,27,18,6
24810067,0,0,2,38,42,28,28,33,26,14,5
24810068,0,0,2,45,41,41,33,32,33,23,4
24810069,0,0,5,51,43,27,28,35,38,16,8
24810070,0,0,6,70,80,43,46,62,45,29,10
24810071,0,1,2,95,79,62,66,57,42,23,7
24810072,0,0,2,48,60,46,40,35,37,23,8
24810073,0,0,0,35,21,27,21,22,21,5,3
24810074,0,0,3,54,46,29,35,40,23,25,13
24810075,0,0,1,47,29,20,23,19,16,8,6
24810076,0,0,6,65,96,48,37,58,27,24,12
24810077,0,0,3,49,62,30,24,26,20,17,7
24810078,0,0,2,38,50,30,36,25,28,23,8
24810079,0,0,1,41,41,25,28,15,23,8,5
24810080,0,0,2,73,70,50,47,42,21,19,5
24810081,0,0,3,57,69,32,34,23,14,14,4
24810082,0,0,3,73,72,51,32,50,32,18,5
24810083,0,1,1,58,42,33,31,29,20,14,2
24810084,0,0,3,76,72,31,45,38,17,17,2
24810085,0,0,7,74,55,46,50,45,30,26,13
24810086,0,0,4,59,51,41,31,33,24,10,2
24810088,0,1,3,78,82,42,47,43,26,22,6
24810089,0,0,2,59,80,42,67,66,33,21,0
24810090,0,0,1,52,52,28,17,19,17,12,1
24810091,0,1,3,38,30,16,24,20,20,6,3
24810094,0,0,3,103,88,49,67,62,35,23,12
24810095,0,0,5,146,127,74,66,64,29,23,7
24810096,0,0,0,69,70,41,45,41,21,9,11
24810097,0,0,4,61,59,35,38,30,17,15,4
24810098,0,5,9,226,213,161,154,135,87,35,10
24810100,0,3,11,129,139,103,109,90,66,29,6
24810101,0,0,6,63,63,38,35,29,23,11,2
24810102,0,1,2,169,180,99,93,87,56,22,7
24810103,0,0,2,101,75,74,67,39,35,22,10
24810104,0,0,2,40,41,18,35,29,18,14,3
24810105,0,4,11,108,145,79,69,77,44,14,8
24810106,0,0,2,52,52,24,32,28,19,12,6
24810108,0,0,2,114,122,58,50,29,19,13,2
24810109,0,0,3,45,49,23,34,33,19,13,6
24810110,0,1,3,32,42,28,33,26,11,9,3
24810111,0,1,2,32,57,30,41,24,17,14,7
24810112,0,0,1,46,45,28,35,21,22,13,5
24810113,0,0,0,30,63,20,35,30,19,13,1
24810114,0,0,1,80,67,56,52,34,22,11,5
24810115,0,1,8,125,145,80,83,69,39,15,4
24810116,0,1,0,23,21,18,12,18,6,4,0
24810117,0,0,4,59,62,41,36,46,24,25,9
24810118,0,0,1,58,44,33,29,29,23,12,5
24810119,0,1,1,50,45,30,40,38,28,14,3
24810120,0,0,0,34,41,30,34,36,18,13,9
24810121,0,0,3,31,54,38,31,25,32,13,6
24810122,0,0,1,63,58,47,40,36,23,8,1
24810123,0,3,6,153,171,103,134,102,57,32,8
24810124,0,0,2,77,86,56,50,54,29,11,7
24810125,0,2,4,122,117,71,83,66,47,18,15
24810126,0,0,3,70,74,46,51,48,41,29,10
24810127,0,0,4,81,76,50,55,56,32,28,6
24810128,0,0,1,27,41,19,31,46,19,17,5
24810129,0,0,0,74,68,39,40,40,25,14,5
24810130,0,1,3,62,43,34,33,34,21,15,8
24810131,0,0,7,63,65,28,41,45,32,18,4
24810132,0,0,1,49,48,47,33,33,33,18,0
24810133,0,1,2,42,44,37,36,35,21,20,6
24810134,0,0,2,72,61,43,43,43,25,26,9
24810135,0,0,8,238,236,139,133,103,51,16,5
24810136,0,1,4,71,60,33,26,29,12,11,0
24810137,0,0,2,63,72,38,55,54,40,24,13
24810138,0,0,0,41,63,36,45,39,29,23,9
24810139,0,0,1,42,39,25,24,21,27,4,6
24810140,0,0,1,50,24,30,26,28,21,9,3
24810141,0,0,1,57,61,34,39,48,32,15,3
24810142,0,0,2,30,32,21,30,24,22,8,2
24810143,0,2,3,57,48,36,29,35,25,20,2
24810145,0,0,7,72,90,69,61,54,27,20,7
24810146,0,0,1,47,70,36,32,19,18,10,4
24810147,0,0,1,49,47,43,29,25,25,18,5
24810148,0,0,0,34,38,33,16,26,23,19,5
24810149,0,1,1,49,51,34,41,40,28,26,10
24810150,0,0,2,39,33,31,26,25,31,19,8
24810151,0,0,1,32,19,11,15,27,18,11,4
24810152,0,1,2,51,54,38,29,47,34,20,12
24810153,0,0,4,47,58,41,38,44,36,24,11
24810155,0,0,2,88,75,60,42,42,31,24,2
24810156,0,0,0,49,43,42,37,27,22,13,2
24810157,0,0,0,61,51,33,27,25,18,11,5
24810158,0,0,0,60,55,31,37,37,24,26,10
24810159,0,0,3,39,44,31,33,29,19,13,4
24810160,0,0,1,47,44,32,39,50,28,22,5
24810161,0,0,1,53,48,31,41,23,23,6,4
24810162,0,0,2,80,74,46,38,48,31,9,3
24810163,0,0,1,55,51,30,22,14,21,5,7
24810164,0,0,3,41,51,25,26,33,15,11,0
24810165,0,0,3,76,60,44,47,31,26,14,11
24810166,0,0,0,66,40,22,37,30,22,12,3
24810167,0,1,2,48,53,38,25,17,20,13,5
24810168,0,0,3,71,77,29,36,30,32,21,3
24810169,0,0,1,51,56,31,23,19,14,16,3
24810170,0,0,2,91,88,61,54,43,36,25,13
24810171,0,0,2,75,77,37,44,44,42,30,8
24810172,0,0,1,46,53,40,49,38,22,17,4
24810173,0,0,4,38,52,36,37,34,25,11,5
24810174,0,0,2,65,65,47,48,52,28,20,10
24810175,0,0,1,52,39,38,30,32,19,14,4
24810176,0,0,1,75,77,31,44,36,37,24,4
24810177,0,0,2,52,59,43,43,52,27,23,6
24810178,0,0,1,92,80,49,27,34,31,17,5
24810179,0,1,0,47,63,36,47,42,29,21,7
24810180,0,2,7,114,79,61,64,42,40,27,15
24810182,0,0,12,158,170,105,139,117,67,38,7
24810183,0,0,4,55,66,47,51,53,29,13,1
24810184,0,0,10,69,69,42,65,47,36,11,2
24810185,0,1,5,70,70,41,56,44,13,8,0
24810186,0,7,10,144,183,118,119,133,88,33,12
24810187,0,0,4,53,78,47,46,43,30,9,4
24810188,0,0,0,51,46,30,17,25,13,13,4
24810189,0,2,7,116,135,100,108,102,75,50,13
24810190,0,4,9,153,187,112,123,111,68,29,8
24810191,0,1,1,52,52,39,46,24,14,13,3
24810192,0,2,5,64,87,63,45,43,15,9,4
24810193,0,1,4,48,52,40,35,35,27,17,4
24810194,0,1,4,107,129,70,64,60,30,18,2
24810195,0,0,5,62,81,50,43,43,42,33,8
24810196,0,1,2,72,73,59,68,62,37,21,6
24810197,0,3,7,50,57,46,41,42,27,11,1
24810198,0,3,5,57,58,49,36,58,30,10,2
24810199,0,4,16,104,114,116,120,100,57,19,13
24810200,0,0,4,57,63,54,66,43,43,16,12
24810201,0,4,8,125,139,90,76,85,40,13,2
24810202,0,5,9,140,186,129,109,115,51,23,7
24810203,0,0,3,52,62,54,27,23,11,8,4
24810204,0,0,1,104,100,58,51,32,12,13,3
24810205,0,0,3,77,70,42,36,36,11,5,2
24810206,0,0,6,36,53,28,27,29,15,6,2
24810207,0,2,15,135,198,133,123,96,60,30,9
24810208,0,0,0,28,55,32,31,24,13,4,0
24810209,0,0,5,53,60,30,28,21,14,3,1
24810210,0,0,7,160,171,88,74,60,27,13,2
24810211,0,3,2,84,96,65,51,46,23,11,3
24810212,0,0,1,33,38,17,17,6,11,5,1
24810213,0,0,1,63,61,39,39,31,16,5,2
24810214,0,0,1,51,42,25,16,16,6,2,0
24810215,0,1,1,86,115,54,58,36,19,7,1
24810216,0,0,5,73,76,39,39,41,25,8,3
24810217,0,0,2,34,35,17,22,16,15,6,5
24810218,0,1,3,52,46,39,24,34,22,17,2
24810219,0,0,3,47,49,32,24,38,18,11,4
24810220,0,0,1,48,71,38,39,33,17,8,5
24810221,0,0,3,53,56,34,35,16,28,14,4
24810222,0,0,1,35,47,28,27,17,17,3,1
24810224,0,0,1,35,31,27,17,21,11,8,1
24810225,0,0,3,123,109,57,73,61,33,11,1
24810226,0,0,1,41,38,30,30,25,26,8,4
24810227,0,0,1,50,66,32,43,25,36,7,4
24810228,0,0,2,57,49,39,37,39,27,18,10
24810229,0,0,1,35,48,24,20,25,20,9,4
24810230,0,0,4,115,103,68,76,44,35,12,7
24810231,0,1,0,30,27,26,18,17,12,10,3
24810232,0,1,2,31,37,30,22,10,12,4,0
24810233,0,0,2,90,86,38,35,28,28,20,11
24810234,0,0,3,43,51,31,25,24,16,6,2
24810235,0,0,2,49,50,34,26,37,15,9,5
24810236,0,0,2,33,44,17,11,20,7,7,3
24810237,0,0,3,88,71,61,35,54,21,13,8
24810238,0,0,3,55,70,49,42,27,25,18,5
24810239,0,0,2,80,119,63,52,36,24,16,5
24810241,0,0,5,82,95,67,54,28,27,20,4
24810242,0,0,3,46,50,26,28,27,22,5,2
24810243,0,1,4,61,69,37,48,43,37,17,9
24810244,0,1,5,47,59,28,22,35,19,11,3
24810245,0,0,0,38,32,33,29,18,15,6,0
24810247,0,3,11,96,119,69,68,64,43,15,4
24810248,0,1,3,64,83,48,53,36,21,6,2
24810249,0,2,4,48,55,36,41,31,17,11,3
24810250,0,2,16,267,252,145,143,105,49,21,5
24810253,0,2,12,135,178,89,87,59,36,20,1
24810254,0,0,2,60,78,49,41,23,14,9,5
24810255,0,2,18,121,135,76,72,49,29,13,8
24810256,0,0,14,94,118,91,80,60,34,14,2
24810257,0,0,1,60,43,37,24,19,5,5,0
24810260,0,0,5,70,81,53,52,40,19,7,5
24810261,0,2,3,140,114,52,71,38,24,11,3
24810262,0,0,1,27,34,27,13,21,13,10,0
24810263,0,2,9,126,148,89,74,62,28,19,8
24810264,0,0,0,68,58,38,21,23,17,5,4
24810265,0,0,3,61,66,34,30,27,9,3,4
24810266,0,1,5,76,104,88,53,70,52,16,7
24810267,0,0,2,65,61,47,45,37,34,14,9
24810268,0,0,0,40,47,26,21,31,25,20,2
24810269,0,1,1,47,45,23,27,24,15,14,4
24810270,0,0,0,56,39,29,29,15,16,2,4
24810271,0,1,4,43,47,28,25,27,25,11,9
24810272,0,0,0,35,41,22,35,29,15,10,3
24810273,0,1,1,31,51,27,31,23,15,13,3
24810274,0,0,2,40,48,42,28,26,23,6,3
24810275,0,0,0,60,45,42,49,18,28,12,9
24810276,0,1,0,30,35,26,23,26,16,14,2
24810277,0,0,2,34,35,25,31,25,16,12,4
24810278,0,0,2,60,47,28,27,31,26,18,5
24810279,0,0,3,46,42,30,23,14,16,5,3
24810280,0,0,6,68,70,47,31,28,22,11,4
24810281,0,0,2,42,58,45,35,40,15,13,4
24810282,0,0,3,21,17,8,8,4,9,3,1
24810283,0,0,4,42,59,24,21,30,29,15,5
24810284,0,0,6,48,44,29,32,15,22,11,4
24810285,0,0,2,76,79,46,47,46,40,29,6
24810286,0,0,1,40,43,28,25,30,15,11,12
24810287,0,1,2,37,45,22,20,23,14,9,2
24810288,0,0,1,36,45,22,25,22,12,8,6
24810289,0,0,0,15,15,18,8,9,6,2,3
24810290,0,1,0,15,21,8,10,18,6,6,4
24810291,0,1,1,31,46,29,23,15,11,6,1
24810292,0,0,7,38,45,27,21,17,21,11,9
24810293,0,0,0,23,19,11,13,10,11,6,0
24810294,0,0,1,34,20,16,5,9,9,4,3
24810295,0,0,0,25,22,23,20,15,11,10,2
24810296,0,0,12,97,101,59,74,58,24,8,4
24810297,0,0,1,33,48,25,23,14,18,6,2
24810298,0,0,4,61,61,39,32,30,23,9,4
24810299,0,0,2,49,54,27,30,27,12,7,3
24810300,0,0,2,48,31,29,20,16,12,2,3
24810301,0,0,2,21,28,21,17,12,13,5,5
24810302,0,0,0,29,40,26,28,33,17,7,2
24810303,0,0,1,37,40,24,28,30,15,16,3
24810304,0,1,1,44,31,29,24,19,8,6,1
24810305,0,0,1,50,70,41,30,27,17,8,3
24810306,0,1,0,54,64,37,50,43,37,7,3
24810307,0,0,0,40,40,32,19,31,19,8,4
24810308,0,0,2,50,57,43,39,34,25,9,6
24810309,0,0,1,24,33,17,31,24,12,6,3
24810310,0,2,18,174,243,186,195,203,102,33,9
24810313,0,0,10,58,73,46,35,50,21,15,4
24810314,0,5,22,188,262,190,237,233,146,46,8
24810315,0,3,6,41,54,37,54,52,42,21,10
24810316,0,4,19,214,248,196,199,173,114,36,8
24810317,0,1,10,34,36,50,38,38,30,20,11
24810318,0,0,17,225,253,187,165,164,106,49,13
24810319,0,4,11,94,122,99,103,98,86,35,8
24810320,0,4,0,58,57,50,41,42,37,15,2
24810321,0,0,3,52,65,37,36,47,22,15,6
24810322,0,0,1,40,56,35,30,39,18,12,5
24810323,0,1,2,69,83,49,48,54,34,12,6
24810324,0,0,2,41,37,34,26,35,17,7,1
24810325,0,1,2,37,64,45,35,40,30,18,5
24810326,0,0,1,35,43,25,32,24,21,7,10
24810327,0,1,0,31,42,29,32,31,29,13,2
24810328,0,1,0,75,83,44,37,44,31,14,6
24810329,0,0,3,42,48,22,25,36,17,18,7
24810330,0,0,0,36,49,29,23,26,18,12,4
24810331,0,0,0,45,56,29,32,24,25,13,6
24810332,0,0,2,137,155,110,99,106,62,30,12
24810333,0,1,13,140,139,99,109,89,57,42,13
24810334,0,1,5,80,84,45,50,52,35,18,9
24810335,0,0,1,44,53,42,34,35,26,24,6
24810336,0,4,9,111,106,57,81,83,55,22,8
24810337,0,0,4,33,46,22,30,25,28,11,6
24810338,0,2,3,47,64,43,38,32,18,8,4
24810339,0,2,7,42,49,44,50,52,28,13,3
24810341,0,1,5,96,111,63,72,52,46,33,4
24810342,0,0,2,48,46,32,40,30,22,12,4
24810343,0,1,4,109,150,79,83,83,45,22,11
24810344,0,1,0,24,36,18,23,25,14,9,1
24810345,0,0,2,57,79,42,37,45,26,17,3
24810346,0,0,3,66,77,31,29,22,15,6,2
24810347,0,2,0,32,46,29,37,35,27,13,6
24810348,0,1,4,83,113,61,54,53,29,23,6
24810349,0,2,5,64,80,48,51,50,24,18,5
24810350,0,0,6,51,54,45,45,57,27,31,8
24810351,0,0,3,70,69,39,47,35,19,16,1
24810352,0,0,5,79,91,56,45,30,19,6,2
24810353,0,2,8,124,103,63,60,40,21,11,3
24810354,0,2,3,46,53,47,45,54,30,10,3
24810355,0,3,3,66,65,48,49,55,35,11,7
24810356,0,2,5,49,54,48,39,43,23,16,2
24810357,0,0,3,42,42,34,40,41,21,8,1
24810358,0,0,1,49,50,40,43,42,23,10,3
24810359,0,1,3,28,33,20,27,23,19,3,1
24810360,0,1,3,41,40,34,33,21,9,7,3
24810362,0,0,1,41,45,39,41,30,15,10,2
24810363,0,0,3,48,57,42,49,45,14,15,4
24810364,0,1,5,71,100,96,88,72,47,29,4
24810367,0,4,6,82,112,87,84,101,62,54,14
24810368,0,0,3,50,56,56,46,57,39,34,10
24810369,0,2,10,117,132,111,108,113,75,53,18
24810370,0,0,3,50,48,46,35,30,34,26,8
24810371,0,0,2,44,48,29,26,36,22,21,6
24810372,0,0,3,71,70,53,52,42,34,28,11
24810373,0,5,14,103,132,110,134,120,72,31,9
24810374,0,0,4,73,71,49,45,31,21,6,5
24810375,0,2,2,28,34,24,17,17,5,1,0
24810376,0,0,4,85,80,58,51,41,25,10,1
24810377,0,0,6,80,81,39,51,43,32,11,3
24810378,0,0,10,63,71,39,40,32,12,12,4
24810379,1,8,28,309,360,259,320,296,189,110,21
24810380,0,0,7,64,93,58,60,66,60,56,21
24810381,0,0,15,113,105,91,80,95,89,65,22
24810382,0,1,10,152,147,97,110,133,101,64,28
24810383,0,1,12,153,157,96,115,130,131,71,22
24810385,0,0,5,103,109,77,71,59,51,35,4
24810388,0,0,3,80,87,37,36,32,26,13,4
24810389,0,0,4,79,77,62,44,42,32,20,7
24810390,0,0,7,158,126,88,79,69,46,22,8
24810391,0,1,11,296,331,178,189,159,116,67,17
24810392,0,0,2,21,28,31,18,18,29,18,6
24810393,0,1,0,68,42,27,37,31,26,20,3
24810394,0,1,3,117,148,91,111,90,78,58,23
24810396,0,1,2,29,29,26,17,23,11,5,3
24810397,0,0,3,37,43,20,26,25,13,14,3
24810398,0,5,5,149,162,99,83,94,52,33,5
